Address,Latitude,Longitude
"COOP COMPACT, MARNEWEG 39, 9977PH, KLOOSTERBUREN";"53.3880134";"6.3734104"
"Buitenmuur kantoor: Martiniplein 1, Sneek";"53.0313931";"5.6582756"
"Firma Cohen: Gijzenveld 42095, 4817 ZE Breda";"51.5959205";"4.8283084"
"Hefswalsterweg 19, Uithuizermeeden";"53.425166";"6.740702"
"17368: Q-Park Laakhaven, Den Haag";"52.06916";"4.3268"
"Aldi, Andriessenplein 35, Deventer";"52.2606894";"6.2242619"
"Go Ape: Black Park Country Park, Black Park Rd, Wexham, Buckinghamshire SL3 6DS, Verenigd Koninkrijk";"51.536185";"-0.550877"
"AH, Elandstraat 160, S-Gravenhage";"52.0798588";"4.2957029"
"Kenank's: 79 Rosegrove Lane, Burnley";"53.7867401";"-2.2826906"
"Intersport Megastore Roermond: Schaarbroekerweg 38, Roermond";"51.2108803";"6.01999"
"Hessenweg 133-A, De Bilt";"52.1099587";"5.181114"
"Tesco: West St 10, HX6, Sowerby Bridge, United Kingdom";"53.70712";"-1.91334"
"PLUS Eland: Raadhuisstraat 53, 7255BL Hengelo (Gld)";"52.0541349";"6.3072542"
"Nederland S-GRAVENHAGE - Frederik Hendriklaan 80";"52.094213";"4.2773291"
"T-Mobile shop, Roelantdreef 27, 3562 KB Utrecht";"52.1138029";"5.1117773"
"Spar, Dorpsstraat 4-A, Otterlo";"52.10141";"5.77255"
"HEMA: Steenstraat 1, Horst";"51.4525218";"6.0522218"
"ALBERT HEIJN FRANCHISE, VOORHOF 12, 8212CA, LELYSTAD";"52.5140003";"5.5030656"
"Albert Heijn, Kerkstraat 8, 5391AA Nuland";"51.7287851";"5.4329456"
"JAN LINDERS, TOUWSLAGERSBAAN 39, 6602AJ, WIJCHEN";"51.8071719";"5.723305"
"Deen, Grote Noord 57, Hoorn";"52.6409748";"5.0565741"
"ETOS, Nieuwstraat 31, Baarle Nassau";"51.443536";"4.9281088"
"Plus Van Velzen: Rolafweg Noord 55, LOPIK";"51.9748481";"4.9492623"
"N280 Roermondseweg";"51.23544";"5.79162"
"Albert Heijn: Oude Ebbingestraat 19, 9712HA, GRONINGEN";"53.2200128";"6.5668506"
"Viv�nt Nieuw Vennep: Venneperhof 41, 2151 AW, NIEUW VENNEP";"52.2644615";"4.6313601"
"Verkeerstorenweg 2, DEN HELDER";"52.9162702";"4.7933027"
"Westlandseweg 280, VLAARDINGEN";"51.9174968";"4.3325295"
"zuivelhandel fre elling, zuiderdiep 157, Nieuw Buinen";"52.943379";"6.9017853"
"AH, Hoofdstraat 168, Voorthuizen (2)";"52.1868666";"5.606329"
"Jumbo, Hoofdstraat 146, Landgraaf (2)";"50.8918206";"6.0148206"
"Bruna 776, Dorpsstraat 15, 8071BW Nunspeet";"52.3760562";"5.7853793"
"Sainsbury's: Flaxlands Bretton Centre, Bretton, PETERBOROUGH, PE3 8DA";"52.591222";"-0.283705"
"Morrisons,  Smithfield Road,  Denbigh  LL16 3RQ";"53.1821047";"-3.4253093"
"Radisson Sas Hotel : 301 Argyle Street, Glasgow";"55.858625";"-4.2599907"
"DA: Raadhuislaan 11, 3951 CH, Maarn";"52.064953";"5.3721934"
"Hoogvliet, Rijndijk 248-250, Hazerswoude-Rijndijk";"52.1302";"4.5897576"
"Naturijk: Hommelseweg 29, 6821 LA ARNHEM";"51.9864365";"5.9140883"
"Lunchroom Kuifje's Corner: Bakkerstraat 26, ARNHEM";"51.9798097";"5.9085666"
"ElektroVakman Van Smeden: Weibuorren 11, 9247 AX Ureterp";"53.096108";"6.1667624"
"INTERSPORT Schneider, Weltcuparena , Altenmarkt";"47.38013942";"13.41727853"
"M&S: New Park District Centre, Pontyclun CF72 8RB, United Kingdom";"51.5351407";"-3.3807644"
"Albert Heijn, Onderdoor 66, Houten";"52.0342785";"5.1685624"
"Valeriaan";"51.7986049";"4.5602"
"Intertoys,  Voorstad 4-6, 6131 CR Sittard";"50.9986974";"5.8645628"
"Kruidvat: Oude Watering 190-194, Rotterdam";"51.8923362";"4.5693294"
"Tesco: Irn Cottages 44, AB31, Banchory, United Kingdom";"57.06057";"-2.467761"
"Domino�s, De Clinge 1, Bussum";"52.2742351";"5.1665347"
"Kesteloo, Middelburgsestraat 83A, Kouderkerke";"51.4827994";"3.5632313"
"Tesco: Brown's Ln 35A, TN22, Uckfield, United Kingdom";"50.97776";"0.10414"
"Office: 8-9 Sydney Street, Brighton";"50.8274672";"-0.1380186"
"AH, 17 Septemberplein 9, Son";"51.5113645";"5.4904435"
"ABN AMRO kantoor, Graaf Willemlaan 28, Hendrik Ido Ambacht";"51.8480013";"4.643263"
"Boekhandel Bloemendaal, Lekkenburg 25, Gouda";"52.0322027";"4.7039233"
"Ealing Golf Club (Greenford): Perivale Lane, London";"51.5320792";"-0.3274885"
"Primera, De Leest 58, Lichtenvoorde";"51.9863212";"6.56767"
"Leidseplein 94, Binnenstad, Amsterdam, The Netherlands";"52.3647399";"4.883696"
"Kruidvat:  NIEUWSTRAAT 6, GEMERT";"51.5565995";"5.6816791"
"De Markthof B.V., Gedempte Gracht 607, Den Haag";"52.0767025";"4.3151382"
"INTERSPORT CISALFA SPORT: Le Gru Retail Park - Via Crea 10";"45.05659556";"7.614077926"
"Match, Route de Macon 7, Momignies";"50.0323104";"4.1694448"
"AH, Helftheuvelpassage 1, Den Bosch";"51.6965852";"5.2670334"
"P.C. Hooftstraat 123, 1071BS, Amsterdam";"52.359483";"4.8782443"
"Coach Sport Shoes and Sportswear: Grote Houtstraat 90, 2011 SR, HAARLEM";"52.3787804";"4.6327701"
"Domino'S Pizza, Frankrijklei 2A, ANTWERPEN";"51.2198316";"4.4158749"
"Deco Home Riba, Dorpsstraat 129, Barendrecht";"51.857362";"4.5340655"
"Zolamian Sarkis, Sint Aldegondisst 18, LANDEN";"50.7558448";"5.0488805"
"Etos, Dracht 102, Heerenveen";"52.957939";"5.92545"
"Kruidvat, Stationsweg, 38-C, Grou";"53.0940644";"5.8311657"
"Grand Caf� Veenlust, Veenlustplein 14-15, 9641 MG, VEENDAM";"53.1054361";"6.8792908"
"Spar, Heezerweg 256-C, Eindhoven";"51.424259";"5.49752"
"Spar, Dorpsstraat 31, Zieuwent";"52.002701";"6.52026"
"Hoge Ham 140, Dongen";"51.6264469";"4.9430004"
"PLUS, Agathaplein 100, Hengelo Ov";"52.257909";"6.7744737"
"Albert Heijn, Burg Reigerstraat 57, 3581KM, UTRECHT";"52.0892948";"5.1357855"
"INTERSPORT CISALFA SPORT, Viale Resistenza, AULLA (MS)";"44.212083";"9.968199"
"Etos, Korte Rapenburgsestraat 5 b, LICHTENVOORDE";"51.9877462";"6.5680804"
"Total CODO, Av Reine Astrid 10, Huy";"50.5256378";"5.2292544"
"Kruidvat:  MEREVELDPLEIN 23, DE MEERN";"52.0794427";"5.0376195"
"Boots:  151A Cowley Rd Oxford Oxfordshire OX4 1UT GB";"51.747418";"-1.2350672"
"Aan Vijftien Oostzijde 18, Nederweert";"51.283295";"5.754052"
"Euronics Instal.bedr. Stegeman: Dorpsstraat 23, 7261 AV Ruurlo";"52.0867934";"6.4493839"
"Coop Nederland u.a., Spijkerlaan 27, 6828 EB Arnhem";"51.9830643";"5.9186661"
"INTERSPORT CISALFA SPORT: Via Leopoldo Pergher 15";"46.091744";"11.116032"
"Spar, Bloemendaalseweg 20, Bloemendaal";"52.405231";"4.621205"
"Albert Heijn, Onderdoor 66, 3995DX Houten";"52.0342785";"5.1685624"
"Hoogvliet: Dwarsweg 11A, Zeist";"52.0916748";"5.2363821"
"Kruidvat, Misterstraat 22-24, 7101EW, WINTERSWIJK";"51.9713663";"6.7181555"
"Kruidvat, Grote Beer 8, Hoorn Nh";"52.63887";"5.03511"
"AH, Daalseweg 200, Nijmegen";"51.8380373";"5.8746544"
"C1000 Visser: Prinses Irenelaan 1, 1421 AN UITHOORN";"52.2329987";"4.8303954"
"Etos: Steenbokstraat, Nijmegen";"51.824764";"5.849152"
"89112: Zuiderplein, Beurs (Leeuwarden)";"53.19963667";"5.794928333"
"Schindler Sport und Gartenmoeb , Deisinger Strasse, Pappenheim";"48.93211";"10.97298"
"Jumbo, Pastoor Vonckenstraat 9, Geleen";"50.9710435";"5.8409573"
"Doppio Espresso, Kruisstraat 7, Assen";"52.994329";"6.5614432"
"Haaksbergseweg, Neede";"52.135036";"6.627983"
"Etos: Spoorstraat, Wijchen";"51.806983";"5.725488"
"AH, Molenstraat 58 , ZUNDERT";"51.4707938";"4.661922"
"MU00932: Seinedreef, Roelantdreef, Utrecht";"52.11391625";"5.10966379"
"Jumbo:  Elderveldplein 12, Arnhem";"51.9613616";"5.8594173"
"Primera, B. Leurinkstraat 5 7581 AR Losser Netherlands";"52.264011";"7.003651"
"N-BR-8748001-1: Van Aylvaweg / Kamperweg, Koudehuisterdijk, Sudwest Fryslan (Witmarsum)";"53.09883";"5.459848"
"Etos, Spuiplein, 51, Breskens";"51.3960652";"3.5605282"
"AH, Elandstraat 160, 's-Gravenhage";"52.0798588";"4.2957029"
"8081: Koumenweg, , Heerlen";"50.9079166";"5.9381333"
"Foot Locker, 299 Walworth Road, London/Walworth";"51.487155";"-0.094674"
"Attent van der Steen: Zuid Zijperweg 52, 1766 HC WIERINGERWAARD";"52.8345733";"4.8604916"
"Albert Heijn, Kerkstraat 25, Zeewolde";"52.330551";"5.5419"
"HEMA, Nieuwstraat 74 Medemblik";"52.7713314";"5.1068266"
"Aalkeet, A20, HM19,5 Re";"51.91908608";"4.309048315"
"Shell Station Portland , Rijksweg A15 ZZ nr. 2, Rhoon";"51.86218";"4.46308"
"INTERSPORT M.GUERRA: Centro Comercial El Duque 17";"28.08896216";"-16.73487067"
"Etos, Alvarezlaan 70, Terneuzen";"51.32028";"3.8459823"
"ABN AMRO kantoor, Raadhuisplein 55, Krimpen A/D Ijssel";"51.9154577";"4.5893307"
"Albert Heijn:  Burchtplein 80, 5341 VE Oss";"51.7721835";"5.5265227"
"AH, Passage 50, Veenendaal";"52.0258755";"5.557699"
"Grotestraat 226, Waalwijk";"51.6905132";"5.0679471"
"Vivant, Johanna Westerdijkplein 62, 'S-Gravenhage";"52.0675682";"4.322883"
"kpn winkel: Ketelstraat 11, 6811 CX, ARNHEM";"51.9819843";"5.9087083"
"Buitenmuur kantoor: Dorpsstraat 24, Twello";"52.2374089";"6.104214"
"Etos, Oude Stationsstraat 50, 6811KE, ARNHEM";"51.9834147";"5.9039076"
"Jumbo, Hoge Brake 36, Nuenen";"51.465092";"5.55012"
"INTERSPORT Fr�hst�ckl: St�tzpunkt Obertauern, R�merstra�e 70";"47.2483";"13.55772"
"Wilhelm Tellplaats 54-56, Hoogvliet";"51.8709246";"4.3617561"
"EMT�, Margrietstraat 1, Groot Ammers";"51.9243595";"4.8206451"
"Kruidvat, Laan van Bol'es, 41159, Schiedam";"51.9285783";"4.3698067"
"Jumbo, Heelweg 73, Dinxperlo";"51.8609216";"6.4953159"
"Village Balti: 15 Parkhill Road, WS7 2ER, Burntwood";"52.6859256";"-1.9259609"
"Kruidvat, Donkerstraat 37, 3841 Harderwijk, Nederland";"52.3489484";"5.6177113"
"Morrisons Newtown: Pool Road, Newtown, Powys, SY16 3AH";"52.516672";"-3.297491"
"Huis Maesekes, Kapellestraat 25, MEULEBEKE";"50.9476977";"3.2872794"
"Pad 311";"52.04803417";"5.349560338"
"Nike Sportstyle Shop: Rue Pichard 16";"46.52187296";"6.630570889"
"Kruidvat, Hogelandseweg 63, Nijmegen";"51.8455526";"5.8007118"
"Halfords Apeldoorn, Raadhuisplein 10, 7311LK APELDOORN";"52.2146324";"5.9631998"
"Nieuwe Markt 5, Raalte";"52.3849101";"6.276491"
"Albert Heijn, De Baander 165, Emmen";"52.7814045";"6.8942684"
"RIMI AVD 3174 R�HOLT, R�HOLTGUTUA 2, R�HOLT";"60.2811521";"11.1763913"
"Van Gils, Groenstraat 7a, Prinsenbeek";"51.599146";"4.7174991"
"DA, Vrede en Vrijheid 5, Den Helder";"52.9359791";"4.7705004"
"Kruidvat, Ganzepoortstraat 10, Goes";"51.502443";"3.8920873"
"INTERSPORT MIGUEL SPORT: Calle Obispo Aguirre 3-5-7";"43.00823264";"-7.556619644"
"?????-????????? ????????? ?? 156";"59.852558";"30.298241"
"Jumbo, Het Waal 370, Emmen";"52.7924395";"6.9382938"
"Merck, Sharp & Dohme: Waarderweg 39, 2031 BN HAARLEM";"40.2167744";"-75.1662841"
"Gamma, Flevoweg 1, Leiden";"52.1747439";"4.4982218"
"Albert Heijn, Stadhoudersplein 4 , WASSENAAR";"52.1445654";"4.4036681"
"C1000 Verzijl: Van Beethovensingel 4, 3055 JJ ROTTERDAM";"51.9600404";"4.5038059"
"Blokker, Egelantier 10, Geleen";"50.9915738";"5.8176307"
"Albert Heijn, Burg van Stamplein 270, Hoofddorp";"52.30365";"4.695675"
"Spar, Van Der Dussenlaan 2, Dussen";"51.7312772";"4.9626904"
"Kbkh. Karssen & Zn. (Libris), Wilhelminastraat 1 -3, 2411 CW Bodegraven";"52.0842195";"4.7469361"
"Sainsbury's: Waynflete Building 1-8, St. Clements Street, OXFORD, OX4 1DS";"51.7505";"-1.2444"
"Droogbak";"52.38061";"4.89569"
"Nederland AMSTERDAM - Haarlemmerdijk 1";"52.3816512";"4.8889955"
"Bruna, Haagbeukweg 50, 1326 CP Almere";"52.3756533";"5.2432748"
"Bloemenhuis Het Centrum: Bredevoortsestraatweg 3, 7121 BA Aalten";"51.927692";"6.5819498"
"New York Pizza, Ginnekenweg 40-A, 4818 JG Breda";"51.5775744";"4.7800672"
"Bogaardplein 22     , Rijswijk Zh";"52.0357652";"4.3158559"
"Firma van de Maat Holten B.V, Smidsbelt 7, 7451BL Holten";"52.2815022";"6.4211472"
"DA: Langestraat 27, 8281 AE, Genemuiden";"52.6233788";"6.0408585"
"ETOS, Donkersteeg 11, Leiden";"52.1598619";"4.4914593"
"Viv�nt Verheijen, Burgemeester Reigerstraat 54, 3581 KV Utrecht";"52.0895701";"5.1357785"
"Lidl, London Road, L3 8JN�Merseyside/Liverpool";"53.409288";"-2.9756877"
"Coop, Passage Molenpoort 28, Nijmegen";"51.8443108";"5.8636398"
"Expert Willemsen BV: Keizerstraat 76-A, 2801 NM Gouda";"52.0083959";"4.7091406"
"Kruidvat:WOLFSKOOI 39, OSS";"51.7665215";"5.5014501"
"Jumbo Rotterdam Botersloot, Botersloot 13-19, 3011 HE Rotterdam";"51.9232698";"4.4862208"
"Intersport, Eriksgatan 18-20, Enk�ping";"59.63528";"17.08032"
"Tesco: Holroyd Crescent 7-10, SG7, Baldock, United Kingdom";"51.98495";"-0.18604"
"AB00927: Rijnstraat, 20m na Vrijheidslaan  (Amsterdam)";"52.34573704";"4.90540575"
"Bakker Bart, Heerestraat 112, Roden";"53.1383208";"6.4296439"
"Schiffelerstraat 8     , Brunssum";"50.946112";"5.9705658"
"Bloemen & Planten Franci: Westgroeneweg 54, 4671 CN Dinteloord";"51.6353632";"4.366665"
"Hogeschool Rotterdam Loc. Academieplein, G.J. de Jonghweg 4, 3015 GG Rotterdam";"51.91007";"4.4625194"
"CoopCompact, Doelweg 2, Goedereede";"51.8189316";"3.9784901"
"Heereweg 448B, Lisse";"52.236105";"4.533368"
"Cigo Meerssen,  Beekstraat 60, 6231 LH Meerssen";"50.8850792";"5.7531343"
"Kooidijk, Reeuwijk";"52.0508";"4.74691"
"Orange Tree (Totteridge): 7 Totteridge Village, London";"51.630541";"-0.197623"
"11047: Rijksweg Noord N271 t.h.v. nr 121, Roermond (Swalmen)";"51.2402833";"6.04705"
"Osdorpplein 390, AMSTERDAM";"52.359499";"4.8052617"
"Lunatic: Oude Markt 9, 7511 GA ENSCHEDE";"52.2210691";"6.8949675"
"Coop, Meeuwerderweg 96-98, Groningen";"53.21138";"6.5789599"
"Kiosk Stationshal: Stationsplein 2-B, 6411 NE, HEERLEN";"50.8905411";"5.9737301"
"MCD Boudewijn en van Est: Moleneind 12, 4013 NE KAPEL AVEZAATH";"51.8786968";"5.3734495"
"AB01828: 20m na Rotterdamsedijk bij oprit A4, Vlaardingerdijk Schiedam";"51.9093";"4.372336"
"Coop, Schoneveld 35, 3911 XR Achterberg";"51.9732837";"5.5821553"
"Sport Bihn, Erbacher Strasse 6";"49.65106722";"8.782641292"
"INTERSPORT Arlberg Nasserein: Nassereinerstrasse 15";"47.13638";"10.273639"
"Delhaize: PETERGENSFEL 78 , Raeren, 4730";"50.6770198";"6.1097331"
"T Posthoekje ,  Brouwerijstraat 39, OOSTBURG";"51.3276436";"3.4920197"
"Station Haarlem: Stationsplein 11, 2011LR, Haarlem";"52.3875223";"4.6393579"
"INTERSPORT Gr�sten: Nygade 14";"54.921271";"9.5954213"
"Dekker: Battenweg 4, Maasbracht";"51.149915";"5.892874"
"Hugo De Grootstraat, Rheden";"51.99097";"5.97128"
"SPORT2000 Dokkum: Zuiderschans 1-A 9101 PZ, DOKKUM";"53.3154106";"5.9900498"
"Park Hoogstraaten";"51.68814";"5.78388"
"Caff� Nero:  Unit 1";"52.451285";"-1.731063"
"Tesco: High St N 101, E6, London, United Kingdom";"51.53565";"0.05246"
"De Volger, De Rijp";"52.5499351";"4.8462253"
"Sainsbury's: 646-650 Wandsworth Road, LONDON, SW8 3SB";"51.466486";"-0.150043"
"AH Op 't Station, Stationsplein Westzijde 15, Amsterdam";"52.37839";"4.89862"
"ALBERT HEIJN, KAAIKHOF 22, 1567JP, ASSENDELFT";"52.4886601";"4.7525318"
"Albert Heijn, Klein Grachtje 16, 8021JC Zwolle";"52.5159578";"6.1002187"
"AH Markt 10, Breukelen";"52.1710178";"5.004451"
"C1000, Diamantplein 55-56, 2332 HT Leiden";"52.1566936";"4.4652179"
"Verf & Wand Bolten, WESTERWEG 259, Heiloo";"52.6008554";"4.6985157"
"T-Mobile, Nieuw Loopveld 14, Amstelveen";"52.303043";"4.8621399"
"Heieinde 13, Noord-Brabant";"51.58784";"5.02372"
"A50 West Km 1579, Heteren";"51.933273";"5.767071"
"Jumbo, Da Costasingel 34-36, Hazerswoude Rijndijk";"52.1277942";"4.5883632"
"PLUS 2000, RAADHUISSTRAAT 5, 6061EA, POSTERHOLT";"51.1235451";"6.0350512"
"Levante Bar: Unit 5, London";"51.510008";"-0.006175"
"Le Querce: 66-68 Blockley Rise, London";"51.4479493";"-0.0410216"
"HOOGVLIET, PROVINCIEPASSAGE 108, 2408EV, ALPHEN AAN DEN RIJN";"52.1243776";"4.6515788"
"HOEK: Roodhemsterweg 14, Ijlst";"53.01583481";"5.620500088"
"AB06040: t.o. zij ngang Reyerheem, Paltrokmolen Ridderkerk";"51.86289";"4.617617"
"Hoek Boschdijk-Marconiplein, Eindhoven";"51.45166779";"5.46449995"
"Productiestraat 4, Terneuzen";"51.301286";"3.848829"
"Gb Express, Chee D'Ixelles 361, IXELLES";"50.8279499";"4.3711981"
"Monninigton Lodge: Gordon Road, Blackwood";"51.6624876";"-3.2003546"
"EM-TE, MOLENDIJK 1B, 5109RL, 'S GRAVENMOER";"51.6582164";"4.9411411"
"Raadgeep & Berrevoets, Hamburgerstraat 29, Doetinchem";"51.9649068";"6.2900247"
"Intersport B�mlo As, Svortland, Bremnes";"59.7942858";"5.1853231"
"De Wit Uw Topslijter, Weverstraat 18, Den Burg";"53.0555181";"4.7976501"
"HEMA, Ginnekenstraat 38 Breda-Centrum";"51.5849887";"4.776636"
"Princess Alice: 40 Commercial St, London, E1 6LP";"51.5169119";"-0.0730395"
"HOOFDDORPPLEIN 33-35, AMSTERDAM";"52.3512709";"4.8492454"
"Spar, Wielewaalplein 1, Groningen";"53.2281147";"6.5755479"
"C1000 Oldenzaal, Deken Scholtenstraat 38-46, Oldenzaal";"52.3167225";"6.9277117"
"Straatnaam onbekend";"51.50661";"3.63231"
"DA, RIJKSWEG 53, GULPEN";"50.8156542";"5.8940769"
"Morrisons,  Marsh Road,  Rhyl  LL18 2DF";"53.3145461";"-3.4931773"
"Domino�s, Generaal Eisenhowerplein 4, Rijswijk Zh";"52.0373757";"4.320977"
"T-Mobile, Pr.J.F. Promenade 60, Rijswijk";"52.0383372";"4.3140162"
"Tastoe > Alprolatte, Zadelstraat 20, Utrecht";"52.0900019";"5.1193216"
"HEMA, Grotestraat 14-16 Bedum";"53.3010961";"6.6019877"
"San Gennaro: 22 Batterse Park Rd, London, SW11 4HY";"51.4764198";"-0.1487505"
"Carrefour Supermarket: Waverlei 3 , Putte, 2580";"51.0562189";"4.6264672"
"C1000, Volendamlaan 670, 'S-Gravenhage";"52.0624445";"4.2693115"
"INTERSPORT City Stars Mall , City Stars Mall -Phase 2 - Unit no, 1099  G,Floor , Cairo";"30.07329068";"31.34504557"
"Sport Lode, Schipkauer Strasse 13";"51.469985";"13.869115"
"Albert Heijn, Peppelweg 155, 3053GL Rotterdam";"51.9608653";"4.4670401"
"Colruyt, Rue de la station 4, Anderlues";"50.4015053";"4.2793919"
"Coop, Kapelaan Koopmansplein 218, 'S-Hertogenbosch";"51.6931966";"5.3098387"
"Carrefour Supermarket: Torhoutsesteenweg 211 , Zedelgem, 8210";"51.1280322";"3.156308"
"Foto Klein, Karel Doormanstraat 333, ROTTERDAM";"51.9191688";"4.4753598"
"Amerikaweg bij Locomotion, Zoetermeer";"52.06485";"4.4632666"
"POIESZ, P SIPMAWEI 9, 8915 DZ, LEEUWARDEN";"53.20782";"5.7674046"
"INTERSPORT Br�ndl: Tauern Spa Platz 1";"47.28340682";"12.75959015"
"Kwalitaria, Graafschap Hornelaan 96, Weert";"51.2576328";"5.7166558"
"Kermis Bergen";"60.3912628";"5.3220544"
"Pub, The: 12 New Walk, Leicester, LE1 6TF";"52.6309486";"-1.131518"
"Total, Nieuwe Ubbergseweg, NIJMEGEN";"51.83983231";"5.89416647"
"Kruidvat:MOSAE FORUM 139, MAASTRICHT";"50.852169";"5.6928"
"Friesestraatweg 432, Groningen";"53.2419";"6.495731"
"Kruidvat, Stadhuisstraat 54-58, 8232VC, LELYSTAD";"52.5068877";"5.4761374"
"Albert Heijn, Evertsenplein 68 , HELLEVOETSLUIS";"51.833245";"4.1309077"
"iFactors, Markt 61, Middelburg";"51.4982526";"3.6112611"
"Jumbo , Sluisplein 41, OUDERKERK AAN DE AMSTEL";"52.2973038";"4.9142343"
"????? ?????? ???. 48";"55.309898";"42.166401"
"Pomodorino: 135 Kensington Church St, W8 7LP, London";"51.5075063";"-0.1948955"
"Bruna, Zwanenveld 90120, Nijmegen";"51.8235242";"5.7961408"
"Tesco: Grampian Rd 96B, PH22, Aviemore, United Kingdom";"57.19116";"-3.82943"
"??,?.???????????? ?????? ??-? 35/20";"55.790459";"38.442791"
"Albert Heijn, Kerklaan 74, Rijswijk Zh";"52.0542748";"4.3354518"
"Caf� Entree, Holleweg 47< Veenendaal";"52.035408";"5.5521313"
"Jumbo, Wingerd 251, Capelle Aan Den Ijssel";"52.7867396";"6.118943"
"Coop, Wilhelmina Druckerstraat 1, Tiel";"51.8924389";"5.4079183"
"INTERSPORT, 1 boulevard Maugrand, , MONTCEAU LES MINES";"46.6808";"4.36013"
"Albert Heijn , Marsmanplein 222, Haarlem (3)";"52.4159484";"4.6525466"
"Frituur Bas, 'T Lo 76, HAMONT";"51.2295029";"5.5372468"
"Kesler, VOORHEUVEL 81-83, Zeist";"52.089036";"5.2413477"
"Lidl,  Verlengde Houtrakgracht 383, Utrecht";"52.0878879";"5.0550332"
"Sport Gruner GmbH, Bahnhofplatz 14, Konstanz";"47.6579591";"9.1763735"
"Emte, Schoolstraat, Reusel";"51.3625512";"5.1594209"
"WHSmith: 132 Queensway, London W2 6LS";"51.514445";"-0.187636"
"12111: Metro Kraaiennest, Amsterdam";"52.3160833";"4.9799666"
"Plus, Dien van Hemertstraat 1, 5221JN, Den Bosch";"51.7229603";"5.2607425"
"Albert Heijn, Frederik Hendriklaan 80, 'S-Gravenhage";"52.09428";"4.27709"
"6150: Rijksweg Zuid, Kerenshofweg, Sittard-Geleen (Geleen)";"50.959859";"5.817883"
"Deco Home Elbert Jansen, KOLKAKKERWEG 65 , Ede Gld";"52.0382362";"5.6600656"
"Drog. Praf. Oerlemans, Wouwsestraat 11, Bergen Op Zoom";"51.4952569";"4.2912221"
"Temperance, The: 74-76 York St, London, W1H 1QN";"51.5200964";"-0.1624752"
"Etos, Keizerswaard 30, 3078 AM, Rotterdam-Zuid";"51.8870139";"4.5469251"
"C1000, Volendamlaan 670, S-Gravenhage";"52.0624445";"4.2693115"
"Elandstraat 160, Zeeheldenkwartier, Den Haag, Nederland";"52.0798588";"4.2957029"
"Windmill, The (Upminster): 167 Upminster Road, Upminster";"51.5585451";"0.2387709"
"Foto Klein: Middenbaan 33, 2991 CS Barendrecht";"51.854277";"4.5397247"
"Buitenmuur kantoor: Graaf Janstraat 6, Beverwijk";"52.4816252";"4.6605539"
"Eikona: 27-28 Scale Lane, Hull";"53.7427442";"-0.3318906"
"C1000, Velingspad 7, Stadskanaal";"51.7783577";"5.9328703"
"Northern Fried Chicken: 45 Collingwood Street, Bishop Auckland";"54.6614209";"-1.6303807"
"Boots:   81 Lee Ave Glasgow Lanarkshire G33 2QX GB";"55.8706726";"-4.1842872"
"Industrieweg, Bedum";"53.29455";"6.594545"
"Primark: 23 Westgate Street, Ipswich";"52.058377";"1.1512932"
"Albert Heijn, Vrede En Vrijheid 19, 1785RL Den Helder";"52.9362086";"4.7714491"
"???????? ??????????? ??????? 16";"56.150002";"40.416698"
"Jumbo, Dorpsstraat 39, Bleiswijk";"52.01038";"4.53004"
"C1000  Schoutstraat 5, GRIJPSKERK";"53.2630685";"6.3076394"
"Bredeweg 86c, Zevenhuizen";"52.025621";"4.605321"
"Carrefour Express, Chee De Mons  1000, ANDERLECHT";"50.8242539";"4.2962431"
"AH, Hindersteinlaan 23, Vleuten";"52.1056605";"5.0137991"
"Kruidvat, Boreelplein 9, 7411EH, DEVENTER";"52.2533756";"6.1654115"
"Smullers, Oude Stationsstraat 50-A, Arnhem";"51.9833321";"5.9032465"
"JUMBO, PENNINGKRUID 25, 8265EX, KAMPEN";"52.5531198";"5.9004697"
"Ask the Chef: Houtstraat 47, 6511 JL Nijmegen";"51.8469989";"5.8614723"
"Boekhandel Flevo, Voorbaan 35, Huizen";"52.2987703";"5.23398"
"CISALFA, Strada Statale 125 km 313.860 Orientale Sarda, Olbia";"40.9235764";"9.4964429"
"Ola Happiness Station, Stationsplein 17, ZWOLLE";"52.5054346";"6.0909758"
"Morrisons Thornton Cleveleys: Amounderness Way, Thornton Cleveleys, Lancashire, FY5 3TS";"53.872849";"-3.025439"
"Primera Brandsen, Arnhemseweg 35, Amersfoort";"52.1495368";"5.3854502"
"Glasvezelwinkel, De Bongerd 79, Doetichem";"51.9608";"6.25684"
"Kebab Place: 101 Stroud Green Road,, London";"51.5688974";"-0.1114882"
"Copa (Cardiff): 4 Wharton Street, Cardiff";"51.4793864";"-3.178068"
"Kwalitaria Kloosterveste, Traverse 39, 9408 ML Assen";"53.0001228";"6.5141086"
"DIO Drogisterij, Vrijlandstraat 79, Middelburg";"51.4923076";"3.622648"
"C1000, ST JACOBSLN 500, 6533 VZ, NIJMEGEN";"51.8122184";"5.8466772"
"SportArt : Herrenstrasse";"47.78156";"9.61649"
"Hay Sushi: 15 Dalry Road, EH11 2BQ, Edinburgh";"55.9454028";"-3.2170852"
